latitude,longitude,landcover_type,elevation
4.06448,31.14218,30,736.8107316889622
4.06382,31.13801,40,295.7874049043912
4.35706,33.00551,50,604.9142947578719
4.35651,33.00194,60,690.5579277470957
4.35486,32.99121,10,810.7326634297367
4.35431,32.98764,60,793.8622875310529
4.35376,32.98405,30,133.8180961217165
4.35321,32.98048,40,667.7813767609172
4.35266,32.9769,50,931.6570112781789
4.02401,30.85983,20,906.532975942381
3.9394,30.32112,10,360.2734623381613
4.35878,32.99428,20,572.1204369905051
4.24728,32.27099,40,604.3180745584764
4.09049,31.26123,10,347.1853818686285
4.07174,31.14106,20,724.9236540058495
4.07108,31.13687,20,696.4414988314226
4.36654,33.02232,60,961.2369353506517
4.33954,32.84664,10,883.5326841128154
4.33898,32.84303,20,120.85947853292285
4.33843,32.83942,40,127.8029651458836
4.09664,31.27695,40,420.58891917625294
4.096,31.27285,10,591.0461404792122
4.02254,30.80205,60,785.2838976454152
3.99651,30.61116,20,105.23178314250754
4.37217,33.01415,20,393.51429420182353
4.34575,32.84199,60,299.89277347362145
4.07544,31.09315,40,433.3069800985806
4.00025,30.61057,50,252.73949246942396
4.34858,32.83786,20,166.3330240127292
4.34802,32.83426,60,814.2823055982549
4.37124,32.96307,50,892.3322233053157
4.37516,32.96613,40,883.7497630656322
4.0844,31.07879,60,421.89055528499705
4.08375,31.07456,40,218.37486175840974
4.03899,30.786,30,493.8419662887588
4.03831,30.78161,50,707.1871065803892
4.38072,32.97992,50,913.9842894174784
4.37853,32.96561,20,770.0590109782535
4.0427,30.78546,10,389.3030006939574
4.04202,30.78108,60,419.9066714966162
3.89872,29.85947,10,897.3339545595228
4.45704,33.45686,20,244.7989300005818
4.38518,32.98656,10,745.5299209736994
3.93238,30.04998,50,622.4808722695382
3.93163,30.04513,10,922.8904043681691
4.38855,32.98605,50,837.024418690865
4.38801,32.98248,40,568.353548392314
4.13245,31.31765,40,220.74063360079634
4.13182,31.31354,50,384.1961540222073
3.93625,30.04937,30,885.1574635928948
3.9355,30.04454,50,904.1673547549067
4.11578,31.18558,10,279.7630189316305
4.48237,32.91615,50,891.2803314089124
4.48182,32.91256,50,611.118055462942
4.48127,32.90897,20,566.4290331214777
4.21645,31.18712,50,434.79744658084627
3.47701,26.474,60,663.9910054848945
4.36458,32.12524,40,768.905600106891
4.49067,32.94786,10,425.5766780502088
4.49012,32.94429,50,428.92842485626005
4.48574,32.91565,10,197.12635029289618
4.48519,32.91206,10,349.9818440669615
4.0814,30.29053,40,503.30732024721163
3.75869,28.22394,10,363.63481233617364
4.49349,32.94378,20,661.1530480217231
4.49295,32.9402,60,674.3429011159794
4.11649,30.49194,20,736.7909116997434
3.74093,28.08214,50,174.97850125454596
4.49741,32.94684,60,376.029324995958
4.44604,32.61079,10,360.5890915867937
4.12094,30.49584,50,585.2055928112435
4.12025,30.49133,30,609.1560047091824
4.44944,32.61026,40,448.7021670053463
4.15913,30.71848,30,267.52440735184575
4.56428,33.32408,20,152.28134524174786
4.56373,33.32056,50,759.5596055563823
4.1165,30.48872,30,949.9307638101085
4.56707,33.32005,20,692.4885933906334
4.15753,30.71987,60,404.47289739731144
4.12171,30.49713,10,170.17146297593516
4.12099,30.49262,60,628.1157684214993
4.25855,31.32876,60,621.9906359212201
4.25789,31.32462,30,312.8080183474566
4.25657,31.31629,50,749.3504596942188
4.22171,31.09735,40,845.5408732387106
4.22104,31.09317,10,906.1994126025197
4.22037,31.08898,10,888.9732285620563
4.49337,32.79984,10,418.7105187405573
4.0673,30.11131,10,797.8933103985974
3.75926,28.22448,50,368.92790150288084
4.49731,32.80293,40,778.0046460198006
4.25401,31.25378,20,420.965503088653
4.2323,31.11717,30,955.1997241751683
3.74045,28.08307,60,924.5364706857946
4.58207,33.32858,50,218.8547955160581
4.2693,31.32698,60,695.3443798056168
3.47854,26.47719,60,915.0038863959437
3.4776,26.47157,60,600.140066910451
3.77654,28.24768,20,866.2920629110355
3.77585,28.24348,40,126.69777471989327
4.58713,33.31701,30,224.3709316329411
4.58659,33.31349,50,345.2920180890109
4.37564,31.95583,50,535.0317367543635
3.78843,28.29295,50,140.7116168510105
3.78774,28.28877,40,668.5989552846218
3.7809,28.24697,30,625.2084945094117
3.78022,28.24278,10,947.2720986522497
3.7921,28.28809,40,207.00872767740722
4.22274,30.96291,30,347.41171455765607
3.79414,28.3006,10,444.5776238779167
3.79346,28.29643,20,552.9725991422481
3.79278,28.29227,40,109.47953953052581
3.76515,28.12322,40,691.7119254701863
4.12814,30.09696,20,115.2324965222432
4.12739,30.09219,10,159.57599617595082
4.30079,31.17517,30,580.9196290531519
4.21277,30.61145,50,380.99503030458175
4.20228,30.5444,50,999.195093485535
4.08757,29.81409,20,319.93965079655607
4.54649,32.73993,10,734.1231016008388
4.20673,30.54833,30,216.8524036923321
4.20602,30.54381,40,981.8503810470331
4.09149,29.81347,20,804.5275006871965
3.77849,27.83861,40,382.93906411805455
4.31251,31.20292,50,699.5184523695655
4.29896,31.11571,60,507.51769343755404
4.21816,30.59697,30,919.3012812773193
4.21747,30.59254,10,301.3546150863556
3.78369,27.84232,60,849.2053330475778
3.78298,27.83788,30,426.23614979438725
4.22259,30.60083,10,784.3670647189444
4.22189,30.59639,10,602.1153276428736
4.2212,30.59196,60,386.0297839330819
4.14427,30.09925,40,705.3912466096918
4.14353,30.09448,60,412.3715432137696
4.14278,30.08968,10,763.4310730336183
4.31588,31.17698,60,511.5680510956853
4.14812,30.09863,50,656.6992939366289
4.14737,30.09386,40,676.8945625841119
4.14662,30.08907,40,708.3450079453763
4.14588,30.08428,10,448.02846877827574
4.56171,32.74871,20,108.05006048689347
4.32013,31.18054,30,806.6088830311066
4.31949,31.1764,60,836.592992448665
4.14973,30.08366,60,693.1830589931797
4.15507,30.09263,30,761.2976062797329
4.56571,32.72956,50,134.38933197508908
4.56515,32.72594,30,494.596955124115
4.31901,31.12536,50,888.4516880799653
4.29758,30.98666,20,341.7562253619338
4.60866,32.98774,10,458.8904870201401
4.60811,32.98418,40,258.76574126514913
4.61148,32.98366,50,174.91161678214849
4.32561,31.12003,10,657.6561238617444
4.32433,31.1117,50,695.9882284454458
4.27222,30.77372,50,215.7451619099829
4.61539,32.9867,60,115.85799669922481
4.51646,32.3395,40,381.37452857532793
4.61717,32.99004,40,291.2910742117819
4.61662,32.98647,50,867.8874866433598
4.51565,32.33993,20,261.9535128837374
4.61606,32.98291,10,410.861846528843
4.62053,32.98952,50,657.0309112959138
4.32614,31.12122,50,326.1637123984075
4.32482,31.11292,60,873.089441632219
4.22218,30.47415,60,624.2361134989698
4.27443,30.77506,60,362.3995193710273
4.443,31.81086,20,984.5376807394871
4.40125,31.54699,40,477.50170345569194
4.40061,31.54297,10,270.47817891903264
4.34527,31.19465,30,938.750664407141
4.40543,31.55044,40,305.1755839156225
4.40479,31.54643,60,653.7076713474569
4.40416,31.54243,30,372.77838601161693
4.36713,30.67646,60,638.1098659054437
4.45584,31.20745,60,942.6903874294273
4.45321,31.19094,30,163.2523499416077
4.37154,30.68028,60,314.49447925903996
3.90336,27.81747,10,209.4646945373912
3.82992,27.34847,60,919.0949746261355
4.4591,31.18149,60,760.2431399396824
4.4627,31.1809,50,628.2464112511009
4.31023,30.22672,10,911.4744463921502
4.71726,32.78016,30,461.6799804470688
3.92792,27.85459,10,987.3799911781399
3.91763,27.79221,30,187.0129266226348
4.30436,30.14143,60,889.2836424779348
4.3036,30.13671,10,752.2862052553525
4.78397,33.16716,20,992.8677016137417
4.4923,31.29807,20,832.3316449590836
4.30819,30.14085,60,976.2177439510375
4.73348,32.81791,50,454.16761278180667
4.40024,30.62156,10,574.3642379287335
4.87849,33.67173,60,368.46951289253457
4.87796,33.66825,60,506.3526756200395
4.76527,32.912,50,635.1777773623131
4.52654,31.37592,20,799.060664256928
3.87154,27.28234,10,676.6069304781875
3.87074,27.27742,30,288.22110392106845
4.52885,31.36729,20,105.22696512333002
3.87541,27.27671,50,143.8828902551543
4.82655,33.24358,10,754.3563952917655
4.82547,33.23654,20,172.98846391091692
4.82493,33.23302,10,584.4171039854614
4.82439,33.2295,60,115.17896829846732
4.82385,33.22598,20,391.71503410884884
4.53347,31.35001,40,807.4799404579891
4.53284,31.34595,60,963.0778706627592
4.41045,30.56536,30,483.551428394138
4.82827,33.23251,50,658.6077143216323
4.82774,33.22898,20,698.9357411419494
4.8272,33.22546,20,961.8794473971891
4.53704,31.34945,30,531.4053449760352
4.53641,31.34537,60,576.5746599361028
4.51858,31.23118,60,157.5745736779713
4.41488,30.56924,40,301.19635826834053
4.41418,30.56478,50,696.1129323151337
3.99585,27.9343,20,611.9840333313462
3.99514,27.92992,50,628.8658894275734
3.8799,27.21573,20,793.9577492470088
3.8791,27.21081,50,737.6309847071483
4.83108,33.22847,20,589.3624689118404
4.30952,29.85029,20,415.24311437284655
4.30875,29.84539,40,630.2201031441575
4.30797,29.84048,50,997.8448927517661
4.31265,29.8448,30,789.6595981893648
4.51344,31.0795,40,165.53872710884204
4.51279,31.07535,40,584.9131552873661
4.86178,33.3173,20,443.1418453713627
4.86124,33.31379,10,771.9315679910222
4.32743,29.86261,10,611.006487773393
4.32666,29.85769,10,278.9193266657943
3.77748,26.39677,10,263.36367729914423
3.77658,26.39113,10,414.3096692764512
3.77476,26.37982,40,828.1547701528616
3.74286,25.74903,60,130.4502339578979
3.74336,25.75211,10,369.0611591390706
4.61953,31.1864,20,543.662234357822
4.43701,30.02513,30,893.9674097588062
4.81385,32.41431,60,370.27861054036583
4.66423,31.44939,30,264.858610237487
4.6327,31.24711,10,894.9324532884455
4.44086,30.0245,50,119.52488880286602
4.44011,30.01973,40,469.2863987405097
4.63629,31.24656,40,527.8561079137794
4.94738,33.26036,10,287.3846894756144
4.94685,33.25685,30,366.17404832338815
4.66965,31.46086,20,786.1643782601537
4.4447,30.02386,40,419.3035405342049
4.44395,30.0191,30,592.1880388351449
4.67383,31.46432,40,315.42275777585655
4.67321,31.46032,10,430.9776354828551
4.63988,31.24601,60,199.35886513615165
4.63034,31.18478,50,943.0269198252358
4.62971,31.18069,30,951.9048470935326
4.45602,30.07076,50,113.15062559494436
4.46061,30.07492,30,976.3852108253495
4.64347,31.24547,30,353.4364208532447
3.91221,26.59922,50,389.5662887512547
3.91134,26.59379,40,415.2425517893344
4.46445,30.07435,30,180.59067212522388
4.87301,32.68566,40,963.4803542527326
4.65394,30.99866,60,912.2822432842736
4.21007,28.22944,40,434.14558136858676
4.20871,28.22117,20,433.2241619722662
3.92427,26.50525,50,838.2888237452477
4.81683,31.98495,20,820.3480248951583
4.81624,31.98115,20,552.8942741567545
4.66795,31.04004,40,436.2953286342615
4.22052,28.26603,10,851.3588114240906
4.21782,28.24951,60,231.3985852159643
4.21645,28.2412,30,857.6444997036423
3.92916,26.5043,50,142.5786226216498
4.8203,31.98441,40,204.14704337392976
4.82208,31.9958,30,775.6642144791662
4.8197,31.98061,30,439.25033696479704
4.52435,30.11513,30,973.4218004814413
4.82555,31.99526,20,829.726319642659
4.82495,31.99146,30,324.46394299350067
4.82436,31.98767,60,681.6300381517389
4.82377,31.98387,60,708.9223533760799
4.52892,30.11921,20,854.6854143021678
3.91318,26.34749,50,450.90723138712036
4.82317,31.98007,10,986.3641425555495
4.82783,31.98713,50,152.2590739539624
5.04793,33.40926,50,484.65690741306037
5.04739,33.40577,20,818.8162789402533
5.04686,33.40228,40,275.4390986038936
4.82842,31.99092,60,432.83383046965764
4.82664,31.97952,30,320.569430657874
4.82723,31.98332,60,942.7496342758099
4.83188,31.99038,50,915.5461051176944
4.8307,31.98278,40,496.5226929468154
4.83011,31.97899,50,514.9090042700011
4.39887,29.25849,30,975.6704647473815
4.22502,28.18441,30,380.97364528218066
4.83129,31.98659,50,790.1923742467802
4.83417,31.98224,50,839.7086459090605
4.83357,31.97844,60,841.2089296552172
4.40574,29.27547,30,648.0714314163356
4.40348,29.26135,10,392.56570576217956
5.05632,33.39725,50,597.7809614856277
4.55973,30.21453,40,534.9632017997394
3.75226,25.25274,20,663.8439218831826
4.24816,28.24462,50,116.9798955091074
5.06126,33.40723,30,388.60001219669266
5.06072,33.40373,20,259.9498885669191
5.06019,33.40024,20,807.0003830020084
5.05965,33.39674,10,860.8572394577017
4.77893,31.58239,60,150.06665532449472
4.65321,30.78128,50,219.1167091621442
4.56734,30.21336,30,835.030097207537
4.2525,28.24392,20,452.4781328047714
4.25183,28.23977,10,873.2897917464612
4.25116,28.23562,10,482.090945146499
5.03461,33.18882,40,350.7288155361026
4.66192,30.7888,10,148.45727551517518
3.88971,25.98668,50,476.22794534669765
4.61231,30.44923,60,251.55941572271553
4.25784,28.22179,20,919.1876055913017
4.98956,32.85085,50,138.84703580139575
4.98901,32.84728,40,418.31287464937793
5.28,34.19994,40,807.4248375216318
5.27948,34.19648,40,250.62650031559522
4.80421,31.12539,40,606.3705098566254
3.8502,25.26496,50,173.09007241979597
5.28385,34.2029,20,959.6546728374681
5.2828,34.19598,30,985.7734544490816
4.83799,31.31663,60,519.3047462078644
4.80781,31.12482,60,780.1873844542821
4.80716,31.12068,50,740.6274790112554
4.22472,27.49583,60,897.7087410194993
4.02297,26.27062,10,785.0759813628156
5.28559,34.19202,30,814.4339358258
5.28506,34.18857,50,857.1096279415528
5.28838,34.18807,40,320.1267151981774
5.27788,34.11897,20,298.851773108719
4.8017,31.01532,20,896.8981036674891
4.80104,31.01112,40,258.48968206391544
4.33463,28.08654,20,973.2360967912572
4.33395,28.08235,40,261.91801322025697
4.33259,28.07392,50,125.04165284472516
4.80598,31.01895,30,597.0562679155528
4.80532,31.01476,10,192.55426513799677
4.80466,31.01056,50,190.01163482106728
4.33766,28.07747,30,505.8403342816337
4.33697,28.07324,60,264.8979848954921
4.34204,28.07677,10,290.90925709062236
4.34135,28.07255,40,565.0940302909376
4.93133,31.77533,60,896.730819702405
4.78749,30.8535,10,911.3095579624577
4.78619,30.84522,20,355.51382647366563
4.93483,31.77478,10,291.3802049797231
4.93543,31.77865,40,568.8178722180037
4.71546,30.37046,50,378.7268832694574
5.06414,32.58872,50,564.3730799312525
4.71922,30.36986,60,970.2854205860984
4.35587,28.07898,20,374.7163156224622
3.95297,25.52448,20,999.6305052624567
4.71322,30.28238,20,253.41410796365577
4.07928,26.30238,60,388.9682900681651
4.717,30.28181,10,769.4164406906262
4.71628,30.27723,50,417.05854240194003
4.56516,29.31483,10,596.1937541629266
4.56461,29.31134,60,280.41072583939655
4.45088,28.59206,60,219.75930852173275
3.95665,25.51395,60,383.17291145876914
4.72006,30.27666,60,665.7935032971466
3.96138,25.50982,30,135.32131652543185
4.71935,30.27209,60,293.4871991462113
4.56918,29.31423,40,280.54499680118556
4.56863,29.31075,50,700.8402168903224
3.96191,25.51309,30,973.5217131647886
5.33851,34.27244,30,311.171544849238
4.72384,30.27608,40,435.57419490472194
4.72313,30.27152,50,405.4585798579695
3.9872,25.63614,20,442.5131061600499
3.98568,25.62672,30,528.937365013142
3.98518,25.62362,40,369.7157377592947
4.72762,30.2755,50,368.5809493904289
4.95193,31.6767,60,914.2643031991939
5.22791,33.45652,10,215.96226422116433
5.13956,32.48746,30,628.2917213018534
4.62557,29.22171,60,782.5587637340313
4.58753,28.98446,30,504.6066014583886
4.57801,28.87237,60,982.5934260600114
4.35306,27.4766,30,731.5606552468779
4.71243,29.69015,30,343.94505024767136
4.67151,29.40664,60,874.0388927623197
4.37635,27.56286,40,382.1122306508562
4.67549,29.406,30,990.5590324406651
4.67631,29.41119,30,160.00911042493863
4.37867,27.54833,30,897.9057837989185
4.22323,26.58749,10,927.259879547086
4.95639,31.16969,40,363.6537410631112
4.95576,31.16563,50,827.7801801681301
4.6803,29.41055,20,701.9515646709963
4.63682,29.13597,40,927.1558505434975
4.63624,29.13235,20,119.20030701373742
4.17479,26.22678,50,637.2156565587455
4.16185,26.11516,10,758.7625887790283
5.17072,32.48639,60,363.0077793215405
4.91038,30.73009,50,578.9900520483534
5.99619,37.85109,50,864.1168684583278
5.18599,32.49523,20,531.5823223360208
5.18543,32.49158,50,647.1946479307173
4.91471,30.73372,30,918.4633289847197
4.91405,30.72948,20,583.1158135035491
5.18883,32.49105,40,425.90317121248205
4.90903,30.6727,50,835.5780466828483
5.18888,32.49059,50,313.94955866927137
4.91294,30.73055,60,859.4240553709963
5.99603,37.85224,40,881.4779406123245
5.00971,31.31139,10,292.7584636906086
5.99982,37.85182,20,970.1133812702566
5.01327,31.31083,40,215.42764596627325
4.91127,30.67332,30,641.6335581918673
4.91057,30.66897,10,690.7240040250085
4.16016,26.11326,10,508.64952094570236
4.91095,30.62424,40,826.3126122024868
4.91394,30.61927,10,722.8977260310676
5.11786,31.90362,60,150.2873300757047
4.91674,30.63675,20,687.6991784900193
4.91605,30.63242,10,302.0442611939452
4.91464,30.62367,20,101.06103399641914
5.12193,31.90688,30,745.9533974660742
4.97145,30.95575,30,755.8988451785494
4.91974,30.63184,30,331.5535896622747
4.91834,30.6231,20,726.1621298826423
4.91764,30.61871,30,381.90776035829015
4.91693,30.61432,20,638.7149969484675
4.92043,30.63616,10,949.6930342262312
5.39561,33.65004,10,388.59979802202383
5.1254,31.90634,30,628.2152864301055
5.00013,31.11279,40,285.7409126609049
4.97307,30.94258,10,969.0745121644752
4.9724,30.93836,40,332.4485777355336
4.93037,30.67469,20,352.7389157906339
4.92481,30.6399,30,374.34840730607664
4.92412,30.63557,30,873.4906536280417
4.92203,30.62253,60,617.2159340772319
4.92063,30.61375,30,821.1708493108256
4.90231,30.49922,10,531.9644322814845
5.63176,34.44557,50,563.167743793598
5.03045,30.57507,60,838.1964605881906
5.01499,30.47822,40,758.2812530083091
5.01428,30.47378,40,942.1421065928325
4.19718,25.47694,60,831.3014886072206
5.63509,34.44508,10,939.8962138863449
5.63456,34.4416,50,637.2837838413961
5.01871,30.47767,50,883.3632165752888
5.018,30.47323,60,875.0561212689842
5.00809,30.4111,20,493.21598860136794
4.68582,28.41753,40,883.9476510083334
4.37484,26.53588,20,214.7452388046388
4.36939,26.50325,60,412.5858693040354
4.19825,25.4833,60,252.46971048579016
4.19664,25.47373,10,739.0230931182456
4.20242,25.47603,60,817.0060672896402
5.63788,34.4411,20,591.9308011151392
5.50838,33.58957,50,732.4364239738197
5.0441,30.61321,10,603.0324408380703
5.03994,30.58706,50,765.0735284306594
5.03924,30.58268,50,667.5669748638381
5.02454,30.49034,40,268.41301800477015
5.02314,30.48152,10,516.5113689627673
4.89488,29.68036,20,801.5284766882771
4.37336,26.49701,50,545.7783208664077
4.20189,25.47285,40,770.2075144295811
5.04848,30.61696,30,341.93358787579257
4.37825,26.49625,60,878.8261481608325
5.5145,33.58509,40,554.7538158785252
5.51397,33.58162,10,944.3746572270688
5.05217,30.61637,60,729.3296364911561
4.90191,29.67424,40,556.7496421942328
5.13959,31.14615,60,296.66388875471785
4.5251,30.11982,60,591.7128998015455
3.13672,32.71571,20,254.28868470678466
3.14127,32.7226,60,801.9449644722512
3.14872,32.70253,60,225.7964659722031
3.36011,34.06726,20,209.10402369627576
2.9241,31.16186,60,887.9469151246345
3.12435,32.45042,20,651.1785587639495
3.12655,32.4507,30,875.4038879229786
2.92337,31.16381,50,743.1096641980178
3.14508,32.50145,20,141.22258838735192
3.13746,32.42986,50,480.6998090796183
3.07502,32.03063,10,224.78656898497258
3.07854,32.03007,30,175.09090731637338
3.13666,32.3565,20,419.1240112859525
3.03895,31.73116,40,509.47575452169633
2.79856,30.20964,10,320.07834961780014
3.18839,32.66669,50,454.4274997820766
3.14013,32.35599,30,203.00433593498806
3.12166,32.23733,40,295.423705552565
3.17042,32.52819,50,808.7832244421066
3.16984,32.52444,60,210.98233879445382
3.13111,32.27516,60,692.1355689900374
3.21237,32.77633,60,178.3481373614502
3.17329,32.52394,20,405.64938160661796
3.15294,32.39276,50,932.6245962632964
3.13519,32.27847,10,251.7190474483342
3.13459,32.27462,50,778.2424682246951
3.08755,31.97233,30,120.31655355005859
2.95071,31.09808,40,375.10244968775623
2.94598,31.06795,10,840.923049330889
3.13867,32.27794,30,591.9574496812772
3.13807,32.27409,50,340.7665028941004
3.13748,32.27024,30,635.4963915464377
2.94969,31.06744,30,320.9461361290298
3.14215,32.27741,20,822.9898756260178
3.08779,31.90417,40,779.6047887968389
3.27368,33.0612,40,370.27769892112184
3.23116,32.7622,60,566.8584957890072
3.07042,31.7221,40,416.3952478325488
3.01131,31.34158,20,633.6775177195935
3.23856,32.76483,50,760.8107254703705
3.18179,32.39597,30,369.0149550266249
3.37899,33.65894,50,346.9606870028973
3.18525,32.3954,60,866.6158111139875
3.06985,31.64754,40,927.3425319584367
3.04915,31.48978,10,109.0294377089164
3.15928,32.18036,60,983.5807122778715
3.05276,31.48924,40,911.0261389047861
3.05211,31.48502,50,208.9715213084119
2.99397,31.10903,60,899.3709669243585
3.2227,32.57019,10,479.0211665946866
3.16277,32.17981,20,655.6069200247213
3.13529,32.00112,30,348.0336521033824
2.99833,31.11276,40,434.72794360467964
2.99766,31.10843,30,252.98729215414184
3.22614,32.56966,40,309.3686849561249
3.16151,32.14834,20,761.8170415335079
3.13881,32.00054,50,236.98045434424543
3.13097,31.94952,60,355.3045658690356
3.18272,32.26327,40,189.35492317990628
3.16441,32.1439,40,637.5887675547899
3.16203,32.12833,60,697.3537977578702
3.29725,32.21399,30,182.81274549481554
3.30015,32.20961,40,921.3187574542544
3.25381,31.90623,20,429.77237409981257
3.13277,31.11512,60,716.5038958715251
3.1868,31.44374,50,224.61890220353234
3.18616,31.43959,50,106.34192269508341
3.19041,31.44318,50,224.85930700411765
3.59253,34.08435,30,929.6300912759696
3.25485,31.86571,30,356.2750469012647
3.25425,31.86178,60,954.9547161627193
3.42688,32.96689,10,542.1401120550647
3.25458,31.86609,30,163.12792945261276
3.25396,31.8622,40,329.9228453119689
3.18786,31.4443,60,775.4969390904521
3.18721,31.44016,60,747.2255134724761
3.25748,31.86155,30,300.49975339595267
3.19148,31.44374,20,488.76229396400004
2.76361,28.78329,20,649.6687508813593
3.261,31.86091,60,536.2988822419755
3.19574,31.44731,20,277.5434117093836
3.19509,31.44318,50,770.2899474984775
3.19444,31.43905,60,297.1159095949946
2.76789,28.78263,40,882.994708397707
3.3498,32.40456,40,794.873251792363
3.26515,31.86427,40,361.42447416704164
3.2413,31.71265,20,978.8377735745756
3.24486,31.71207,20,860.5972409047364
3.32946,32.22887,40,661.4261179372066
3.33294,32.22835,20,358.4746378779807
3.33234,32.22449,50,432.19004853315266
2.72084,28.38333,60,929.6143169700658
2.71875,28.37044,10,898.7790167333217
2.71805,28.36615,50,778.0807694673545
2.71736,28.36187,60,575.225211001281
2.71666,28.35759,20,711.6297547312896
3.55523,33.62026,60,850.3023510493829
3.41715,32.05338,30,996.7406319081689
3.3016,31.31675,60,202.2841476564382
2.87333,28.63361,20,228.5853093321989
2.87267,28.62955,10,158.24070341891917
3.3649,31.673,50,496.5542538525903
3.36427,31.66893,10,912.5664691147437
3.4337,32.09054,20,242.66352938518796
3.4331,32.08666,20,269.4049116705908
3.43249,32.08278,20,644.3412582445694
3.35196,31.56687,50,444.0752192202153
3.35132,31.56283,50,965.2660168773842
2.94856,29.01986,50,888.332135612762
2.88629,28.63163,60,618.0442086422217
2.88563,28.62755,60,967.3152252456906
3.4372,32.08999,30,602.8012880974278
3.43659,32.08612,20,970.1860983192084
3.43599,32.08223,50,270.35419093648403
3.35491,31.5623,20,595.9893315510062
2.95277,29.01923,50,537.1160327672426
2.85216,28.36337,40,249.61168492120186
2.76938,27.8481,60,623.0661574706425
2.76863,27.84346,60,784.5035068629668
3.49558,32.42044,60,335.31817269259295
3.495,32.4167,20,958.1158713519311
2.89468,28.6011,50,854.2956953833827
2.77395,27.8474,50,953.763308422483
2.7732,27.84276,60,474.5006831835923
3.21498,30.59706,10,332.8104743844423
2.90487,28.6372,30,182.01780300743587
2.77777,27.84205,60,657.3301539645103
2.9133,28.60666,20,454.50327183127655
2.93685,28.72757,20,645.3296987307386
2.91586,28.53856,60,651.3338480160297
2.86353,28.20688,10,380.36278860539903
3.42009,31.74675,50,196.17523005729188
3.41887,31.73884,30,671.7117990176782
2.9685,28.84521,60,903.1796806169159
2.92019,28.53783,40,131.85893487207312
3.76882,33.99968,40,839.2979675494907
3.42242,31.73826,40,580.2260936987068
3.36256,31.35028,20,607.9402718009626
2.99598,28.99283,40,115.57408513109058
2.79588,27.71943,20,945.1084564460938
3.36427,31.3373,20,272.410604053738
2.99897,28.98444,20,777.8036925615563
3.49859,32.18682,20,525.7952377041889
3.16546,29.05342,50,806.8188811135522
3.03372,28.23658,40,955.8898745204483
3.78396,32.95402,30,237.70698791344742
3.78286,32.94687,50,404.40903640612026
3.03815,28.23594,20,119.09465912560478
3.03747,28.23169,50,474.86681734891033
3.78569,32.94278,30,384.76834614727363
3.64199,32.01581,10,206.09597278438014
3.64137,32.01185,30,299.0834178706259
3.20375,29.21279,30,459.5847084682223
3.64488,32.01133,60,615.9141238057505
3.20316,29.20907,50,668.2849369961123
3.17858,29.05517,50,138.12858481196415
3.11794,28.67629,60,703.5100617450655
3.06106,28.29386,40,318.8843449293371
3.71739,32.43296,20,854.7145452924492
3.6519,32.01037,20,304.46275303570917
3.6513,32.0065,10,484.6714646379259
3.18272,29.02738,50,428.5228201297265
3.18691,29.02678,50,501.29074204918385
3.08279,28.37336,50,192.0468612492819
3.25679,29.38805,10,237.97387343333037
3.18115,28.90904,50,201.1257177161583
3.17441,28.86643,20,115.4224507547991
3.1738,28.86255,20,790.7869638299097
3.63252,31.76909,50,461.9562509889325
3.18414,28.90057,60,917.163792886999
3.17864,28.86576,30,934.0410335376647
3.59215,31.38936,20,867.608706311839
3.24753,29.16794,50,544.0900577785751
3.267,29.18417,30,113.50472034451107
3.26118,29.14653,10,798.7475269041981
3.2311,28.95253,20,649.3436940200011
3.8477,32.94137,30,391.2277680650412
3.64134,31.5661,50,478.5451350685025
3.93486,33.45229,20,845.6759792765982
3.93432,33.44878,40,132.0951442498256
3.70446,31.9744,50,479.31699004485694
3.64006,31.56683,10,750.6859488206637
3.77267,32.38601,50,792.2893025540224
3.77209,32.38227,40,346.5794944048714
3.71223,32.00097,60,295.0853396262121
3.70796,31.97384,30,587.3729949317235
3.70735,31.96997,30,825.0569961270575
3.71573,32.00043,40,678.6048734935829
3.71497,31.97273,20,136.46985804676905
3.71436,31.96885,40,118.26590129527128
3.26916,29.18365,60,928.1876979335958
3.26306,29.14607,10,119.14664787966744
3.25869,29.09298,30,885.5753195521004
3.28223,29.21203,50,193.85325679355844
3.8737,32.92252,20,715.7864333388103
3.42136,30.05097,30,901.1853325325176
3.33802,29.50611,20,681.4805327010788
3.6788,31.62715,60,317.1856393668854
3.63785,31.36653,20,170.9078369683604
3.63721,31.36248,10,644.8229891555019
3.99781,33.6397,10,380.22668873697546
3.13425,28.10532,40,639.9761592917783
3.28285,29.00391,20,442.70460852433024
3.13871,28.10463,10,345.0728244865235
3.96393,33.30723,60,381.855423593152
3.3176,29.11504,50,993.5668727041589
4.04468,33.76802,10,779.1693824241403
3.1462,28.00817,30,254.5859491123947
3.70717,31.52781,20,955.4800926560164
3.71075,31.52727,50,768.1004138575793
3.71012,31.5232,60,880.0277324644222
3.71432,31.52673,10,409.44402233874
3.17745,28.08956,50,199.27362762241862
3.96929,33.1178,20,347.6352146111164
3.96874,33.11422,20,875.6447957501133
3.20047,28.14884,20,921.0114392873837
3.97156,33.11013,10,868.8795793496872
3.74293,31.61751,40,631.5849000703423
3.38581,29.30745,40,126.40639675296941
3.33237,28.96419,60,447.6199080432889
3.97656,33.12032,30,374.2433563585742
3.97329,33.09885,60,768.7039843367397
3.51479,29.15961,20,367.2768686248708
3.52128,29.17374,50,880.5348435210921
